case,cvc,pcvc
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl603.smt2,509,672
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl338.smt2,410,423
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn180.smt2,74,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1074.smt2,66,92
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl345.smt2,93,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1000.smt2,56,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl884.smt2,546,704
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn628.smt2,71,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl893.smt2,151,168
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn745.smt2,96,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1037.smt2,147,156
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl204.smt2,214,452
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1315.smt2,185,209
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl289.smt2,83,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn899.smt2,150,155
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn553.smt2,116,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn389.smt2,111,128
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl821.smt2,131,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl920.smt2,80,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1291.smt2,113,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1112.smt2,92,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl123.smt2,485,448
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn751.smt2,97,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl179.smt2,670,839
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1206.smt2,188,192
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1190.smt2,83,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1327.smt2,67,91
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn648.smt2,86,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn121.smt2,111,103
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl425.smt2,515,625
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl415.smt2,196,293
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1035.smt2,822,944
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn091.smt2,1073,1230
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn257.smt2,66,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1114.smt2,68,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl721.smt2,761,729
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl448.smt2,75,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl925.smt2,368,391
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl400.smt2,683,1059
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl208.smt2,105,95
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1280.smt2,59,91
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn995.smt2,204,196
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn914.smt2,81,91
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl787.smt2,68,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl046.smt2,84,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl451.smt2,110,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl812.smt2,1341,1886
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn017.smt2,113,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn261.smt2,320,440
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn520.smt2,124,128
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn550.smt2,176,174
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1187.smt2,66,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn843.smt2,130,156
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn165.smt2,99,115
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl001.smt2,96,151
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd054.smt2,224,406
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl776.smt2,782,943
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn088.smt2,113,118
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn814.smt2,83,92
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl185.smt2,131,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn020.smt2,215,263
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1122.smt2,80,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn177.smt2,84,136
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl218.smt2,79,66
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn393.smt2,88,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1182.smt2,393,450
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn954.smt2,636,578
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl142.smt2,237,264
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn234.smt2,70,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl384.smt2,459,522
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1063.smt2,128,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn679.smt2,124,148
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl952.smt2,95,118
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl012.smt2,90,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl958.smt2,92,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl955.smt2,74,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1106.smt2,87,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn203.smt2,69,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1188.smt2,71,86
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl612.smt2,162,164
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl034.smt2,119,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl174.smt2,466,576
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl648.smt2,733,708
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn242.smt2,56,69
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn372.smt2,168,150
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1277.smt2,46,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl698.smt2,1142,1323
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn718.smt2,107,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn820.smt2,149,176
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl253.smt2,60,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl574.smt2,92,134
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl383.smt2,330,442
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl613.smt2,1112,1327
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl161.smt2,516,561
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl699.smt2,921,1138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1204.smt2,82,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn097.smt2,83,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl916.smt2,294,606
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn572.smt2,94,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl340.smt2,574,690
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl268.smt2,179,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1136.smt2,225,210
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn955.smt2,100,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl082.smt2,782,945
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl668.smt2,92,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl781.smt2,444,501
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn499.smt2,68,73
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl412.smt2,76,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn942.smt2,214,150
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn352.smt2,263,142
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl011.smt2,78,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl090.smt2,91,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1182.smt2,126,123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn033.smt2,55,57
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl725.smt2,696,851
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn444.smt2,533,506
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd002.smt2,23,33
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl162.smt2,141,250
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl445.smt2,78,66
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl984.smt2,351,425
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl061.smt2,32,78
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn370.smt2,45,65
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl802.smt2,72,90
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1315.smt2,54,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl954.smt2,66,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1278.smt2,73,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn512.smt2,66,110
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1259.smt2,163,182
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1198.smt2,73,161
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl297.smt2,81,79
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1022.smt2,1453,1381
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl969.smt2,96,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1048.smt2,50,71
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn784.smt2,58,76
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl947.smt2,472,610
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1306.smt2,78,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl911.smt2,398,392
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl512.smt2,103,107
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl751.smt2,174,293
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn087.smt2,69,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn929.smt2,183,157
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn794.smt2,445,519
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1112.smt2,108,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn912.smt2,140,227
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn942.smt2,114,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1064.smt2,70,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1266.smt2,472,395
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl726.smt2,87,123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn585.smt2,85,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1275.smt2,110,144
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn295.smt2,91,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn601.smt2,147,249
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl629.smt2,96,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn344.smt2,125,260
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn577.smt2,96,140
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl062.smt2,84,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn387.smt2,141,164
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn496.smt2,88,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn301.smt2,105,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl148.smt2,70,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1039.smt2,99,115
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn869.smt2,1646,1770
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl837.smt2,479,479
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl152.smt2,110,115
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl762.smt2,1051,1405
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl732.smt2,69,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl315.smt2,278,319
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn514.smt2,76,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1153.smt2,280,396
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl312.smt2,456,559
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1017.smt2,214,224
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl837.smt2,69,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn708.smt2,87,95
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1102.smt2,112,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl325.smt2,625,648
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn470.smt2,228,348
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1136.smt2,91,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl293.smt2,115,127
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd049.smt2,803,1274
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1072.smt2,69,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1159.smt2,271,447
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1131.smt2,199,300
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1253.smt2,80,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl822.smt2,820,1093
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl860.smt2,484,506
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl917.smt2,396,424
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl646.smt2,114,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl223.smt2,143,139
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl983.smt2,706,660
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn646.smt2,175,177
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl581.smt2,135,177
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl962.smt2,73,110
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn215.smt2,110,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl275.smt2,153,148
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn891.smt2,1180,1309
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn699.smt2,112,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn708.smt2,99,144
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl670.smt2,342,372
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1109.smt2,78,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn215.smt2,78,68
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1020.smt2,135,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl782.smt2,393,411
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1214.smt2,335,564
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl806.smt2,1080,1313
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl168.smt2,1150,1479
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl620.smt2,1395,1717
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl409.smt2,100,115
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl433.smt2,84,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1219.smt2,143,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl358.smt2,60,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl548.smt2,691,733
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl421.smt2,78,97
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl679.smt2,1022,1345
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl555.smt2,448,434
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl460.smt2,256,358
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn099.smt2,147,206
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn289.smt2,79,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn635.smt2,76,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl945.smt2,111,141
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl671.smt2,497,524
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl022.smt2,96,106
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn348.smt2,663,714
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl491.smt2,105,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1041.smt2,160,258
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl231.smt2,264,447
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl027.smt2,293,432
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn756.smt2,76,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1159.smt2,443,381
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn477.smt2,101,120
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn956.smt2,82,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl009.smt2,192,228
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn003.smt2,72,76
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1129.smt2,222,407
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn083.smt2,120,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1205.smt2,161,275
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl771.smt2,491,531
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn783.smt2,104,118
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1069.smt2,74,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl149.smt2,420,548
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn194.smt2,140,222
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl739.smt2,92,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1223.smt2,218,440
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn390.smt2,105,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1250.smt2,57,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1161.smt2,70,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn840.smt2,76,75
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1247.smt2,118,120
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl909.smt2,685,1074
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn343.smt2,133,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn960.smt2,202,182
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn028.smt2,73,86
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl645.smt2,419,559
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl167.smt2,108,158
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn350.smt2,77,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl751.smt2,58,78
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn953.smt2,133,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn288.smt2,78,70
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn057.smt2,64,70
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn306.smt2,261,215
