case,equality,constant,z3,pz3,ratio
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1291.smt2,0.849749583,0.291705797,8285,1500,1.381
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1292.smt2,0.519755147,0.008149051,6622,4314,0.384
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1293.smt2,0.370617696,0.013731579,3486,3551,0.245
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1294.smt2,0.082915971,0.012383095,883,3254,0.068
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1295.smt2,0.151919866,0.000927081,4869,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1296.smt2,0.986087924,0.063021979,12531,1809,1.732
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1297.smt2,0.062882582,0.036900869,368,5349,0.017
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1298.smt2,0.013355593,0.127114177,435,293,0.371
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1299.smt2,0.971619366,0.059522378,12774,2006,1.592
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1300.smt2,0.762381747,0.000766281,3082,6191,0.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1301.smt2,0.680022259,0.001213183,1025,3270,0.078
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1302.smt2,0.244852532,0.001022837,1096,3179,0.086
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1303.smt2,0.406789093,0.00878585,5420,8344,0.162
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1304.smt2,0.31441291,0.067841445,2831,4223,0.168
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1305.smt2,0.284362827,0.005319759,7765,6791,0.286
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1306.smt2,0.384529772,0.002646146,2371,6875,0.086
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1307.smt2,0.223149694,0.041559298,2895,4379,0.165
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1308.smt2,0.729549249,0.001880433,2103,4997,0.105
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1309.smt2,0.705063996,0.023787947,4894,1355,0.903
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1310.smt2,0.750695604,0.001223296,2134,4684,0.114
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1311.smt2,0.854201447,0.287835894,8564,1480,1.447
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1312.smt2,0.989426822,0.002560773,3839,1662,0.577
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1313.smt2,0.809126322,0.161013318,10262,1454,1.764
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1314.smt2,0.603227602,0.090162352,1169,1245,0.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1315.smt2,0.160267112,0.006906942,36509,224501,0.041
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1316.smt2,0.652754591,0.008227566,7163,5603,0.32
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1317.smt2,0.49638286,0.022344373,4542,4694,0.242
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1318.smt2,0.67278798,0.002371265,1601,3301,0.121
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1319.smt2,0.125765164,0.220813529,528,2347,0.056
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1320.smt2,0.553144129,0.000514002,2312,6017,0.096
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1321.smt2,0.941012799,0.025761449,7453,1908,0.977
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1322.smt2,0.218141347,0.001038364,803,9010,0.022
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1323.smt2,0.762381747,0.102607363,8665,1481,1.463
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1324.smt2,0.890929327,0.000642679,7814,8492,0.23
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1325.smt2,0.173622705,0.00266265,643,8310,0.019
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1326.smt2,0.204785754,0.018927717,3256,4386,0.186
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1327.smt2,0.462437396,0.002881655,6199,3921,0.395
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1328.smt2,0.160267112,0.004390243,6728,8462,0.199
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1329.smt2,0.492487479,0.001393095,3632,6750,0.135
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1330.smt2,0.50918197,0.001641389,1587,1002,0.396
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1331.smt2,0.695603784,0.053833937,23902,2478,2.411
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1332.smt2,0.763494713,0.016117133,9845,2666,0.923
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1333.smt2,0.388425153,0.315151858,4709,2715,0.434
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1334.smt2,0.699499165,0.01461035,6307,570,2.766
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1335.smt2,0.592654424,0.003459753,6884,5140,0.335
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1336.smt2,0.030606566,0.108564728,381,1041,0.091
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1337.smt2,0.633277685,0.006709798,7483,4949,0.378
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1338.smt2,0.518085698,0.002207926,2211,1141,0.484
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1339.smt2,0.028937117,0.009390491,407,203,0.501
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1340.smt2,0.41179744,0.058360013,4253,2593,0.41
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1341.smt2,0.610461881,0.006208549,5632,5045,0.279
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1342.smt2,0.568169171,0.473526284,7114,1340,1.327
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1343.smt2,0.649972176,0.000761199,2397,3986,0.15
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1344.smt2,0.637729549,0.001052616,2183,6045,0.09
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1345.smt2,0.890929327,0.138556756,11742,1536,1.911
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1346.smt2,0.225375626,0.24464671,738,918,0.201
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1347.smt2,0.189760712,0.228599309,4158,1992,0.522
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1348.smt2,0.1213133,0.006841767,7064,18041,0.098
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1349.smt2,0.099053979,0.001675704,305,2533,0.03
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1350.smt2,0.903728436,0.206717973,13526,1552,2.179
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1351.smt2,0.475792988,0.180312548,1268,1246,0.254
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1352.smt2,0.608792432,0.00599336,5762,4294,0.335
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1353.smt2,0.892598776,0.002010435,2385,5020,0.119
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1354.smt2,0.170840289,0.060414089,3916,3083,0.318
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1355.smt2,0.536449638,0.032196218,4041,6119,0.165
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1356.smt2,0.277685031,0.001569871,1560,3283,0.119
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1357.smt2,0.979966611,0.016355577,11065,2053,1.347
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1358.smt2,0.497495826,0.032619107,7106,2682,0.662
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1359.smt2,0.540345019,0.001531265,1793,6699,0.067
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1360.smt2,0.020589872,0.003402415,278,184,0.378
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1361.smt2,0.693377852,0.031586366,6243,2853,0.547
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1362.smt2,0.602671119,0.02219479,3995,2017,0.495
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1363.smt2,0.299944352,0.469838346,3459,883,0.979
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1364.smt2,0.469671675,0.000905351,2520,6755,0.093
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1365.smt2,0.283249861,0.009110241,11354,13664,0.208
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1366.smt2,0.444629939,0.212366046,1205,1237,0.244
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1367.smt2,0.362826934,0.002194,1622,999,0.406
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1368.smt2,0.568169171,0.024266652,2918,4037,0.181
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1369.smt2,0.27935448,0.002027938,1938,4004,0.121
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1370.smt2,0.633834168,0.031253387,7389,2926,0.631
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1371.smt2,0.095715081,0.480327275,496,2039,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1372.smt2,0.265998887,0.000748179,1970,4112,0.12
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1373.smt2,0.584863662,0.010311642,6495,3963,0.41
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1374.smt2,0.542570952,0.006668038,7397,4291,0.431
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1375.smt2,0.324429605,0.171156318,4393,1732,0.634
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1376.smt2,0.7278798,0.212129328,1524,1345,0.283
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1377.smt2,0.40623261,0.033208635,6162,4745,0.325
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1378.smt2,0.942125765,0.001638414,2405,3835,0.157
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1379.smt2,0.749026155,0.000700973,3858,8485,0.114
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1380.smt2,0.485809683,0.0015887,4901,4761,0.257
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1381.smt2,0.597662771,0.036037491,7685,2256,0.852
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1382.smt2,0.136338342,0.004318685,451,4739,0.024
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1383.smt2,0.903728436,0.002870448,9879,7871,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1384.smt2,0.893155259,0.102185494,8292,1529,1.356
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1385.smt2,0.377295492,0.045993828,4495,2976,0.378
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1386.smt2,0.412910406,0.001299313,3567,5437,0.164
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1387.smt2,0.404006678,0.003023742,4708,8010,0.147
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1388.smt2,0.31441291,0.030647197,2871,3588,0.2
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1389.smt2,0.534780189,0.054238945,7046,2843,0.62
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1390.smt2,0.050639955,0.004406032,571,1560,0.092
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1391.smt2,0.644963829,0.004147782,4843,5598,0.216
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1392.smt2,0.441291041,0.22764907,5795,1388,1.044
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1393.smt2,0.844741235,0.061578703,1551,1825,0.212
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1394.smt2,0.225932109,0.000926373,3664,3245,0.282
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1395.smt2,0.118530885,0.001021462,1277,2888,0.111
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1396.smt2,0.511964385,0.000515264,1286,995,0.323
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1397.smt2,0.94490818,0.010931681,7539,7134,0.264
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1398.smt2,0.094045632,0.45638019,630,1607,0.098
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1399.smt2,0.338898164,0.000734489,4558,3544,0.322
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1400.smt2,0.171396772,0.07771928,3037,2530,0.3
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1401.smt2,0.124652198,0.02264034,1058,2097,0.126
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1402.smt2,0.136338342,0.017940992,510,2685,0.047
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1403.smt2,0.38230384,0.000994017,1828,4152,0.11
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1404.smt2,0.262659989,0.019634867,3591,3451,0.26
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1405.smt2,0.720089037,0.169290408,8824,1377,1.602
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1406.smt2,0.078464107,0.180106432,798,1999,0.1
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1407.smt2,0.493043962,0.119928022,5760,1292,1.115
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1408.smt2,0.841402337,0.008422791,9139,7763,0.294
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1409.smt2,0.617139677,0.023699754,2158,2287,0.236
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1410.smt2,0.307178631,0.000822704,2566,3949,0.162
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1411.smt2,0.69671675,0.011610481,6182,5111,0.302
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1412.smt2,0.706733445,0.003791484,6545,5626,0.291
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1413.smt2,0.432387312,0.238978449,4028,1206,0.835
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1414.smt2,0.289371174,0.230395738,4395,3199,0.343
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1415.smt2,0.894824708,0.000545226,3121,3781,0.206
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1416.smt2,0.085698386,0.025570078,1524,3218,0.118
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1417.smt2,0.665553701,0.001836665,1499,1245,0.301
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1418.smt2,0.706733445,0.212152703,2055,1252,0.41
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1419.smt2,0.950473011,0.115812353,2403,1629,0.369
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1420.smt2,0.616583194,0.008320778,4202,5030,0.209
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1421.smt2,0.523650529,0.034275268,3920,1041,0.941
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1422.smt2,0.627156372,0.048956144,4495,2852,0.394
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1423.smt2,0.207011686,0.00050381,1440,2708,0.133
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1424.smt2,0.555926544,0.003566284,3871,4475,0.216
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1425.smt2,0.471897607,0.188849047,1197,1144,0.262
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1426.smt2,0.931552588,0.005861676,6505,8458,0.192
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1427.smt2,0.207568169,0.003935693,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1428.smt2,0.069560378,0.007140072,574,2665,0.054
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1429.smt2,0.014468559,0.001809789,202,203,0.249
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1430.smt2,0.885920979,0.232876437,12063,1552,1.943
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1431.smt2,0.859766277,0.083921478,8811,2315,0.952
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1432.smt2,0.601001669,0.001659567,1084,5122,0.053
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1433.smt2,0.259877574,0.12611247,3611,2042,0.442
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1434.smt2,0.219254313,0.001423845,481,2505,0.048
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1435.smt2,0.822481914,0.079835978,1206,1481,0.204
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1436.smt2,0.101279911,0.048642463,463,3137,0.037
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1437.smt2,0.36950473,0.346719374,5543,1642,0.844
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1438.smt2,0.447412354,0.007855609,4175,4058,0.257
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1439.smt2,0.643850863,0.008367123,5499,5760,0.239
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1440.smt2,0.644407346,0.080862963,21630,3667,1.475
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1441.smt2,0.92097941,0.195608677,10807,1574,1.716
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1442.smt2,0.852531998,0.001166957,1210,3051,0.099
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1443.smt2,0.83639399,0.00108143,4896,7011,0.175
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1444.smt2,0.603227602,0.001576991,1788,6050,0.074
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1445.smt2,0.562047858,0.002181791,1732,5258,0.082
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1446.smt2,0.025041736,0.000611169,416,242,0.43
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1447.smt2,0.480801336,0.003882454,4041,455,2.22
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1448.smt2,0.355036171,0.006041673,5070,7492,0.169
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1449.smt2,0.000556483,0.037731325,324,255,0.318
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1450.smt2,0.817473567,0.001148794,3247,8387,0.097
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1451.smt2,0.919309961,0.002993618,8750,8655,0.253
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1452.smt2,0.061213133,0.006341962,475,2107,0.056
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1453.smt2,0.604897051,0.465894351,1356,1436,0.236
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1454.smt2,0.404563161,0.002421437,5084,5824,0.218
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1455.smt2,0.712854758,0.088168194,4515,1310,0.862
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1456.smt2,0.673900946,0.003886754,7269,4801,0.379
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1457.smt2,0.420701169,0.008325302,4988,3535,0.353
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1458.smt2,0.365052866,0.391168927,4417,2071,0.533
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1459.smt2,0.46688926,0.021507266,6410,6719,0.239
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1460.smt2,0.244296049,0.023139673,2240,4987,0.112
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1461.smt2,0.312743461,0.218489547,3965,3599,0.275
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1462.smt2,0.850306066,0.011527606,6808,7459,0.228
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1463.smt2,0.628825821,0.001022209,972,5618,0.043
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1464.smt2,0.723427935,0.223282616,7043,1377,1.279
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1465.smt2,0.474680022,0.003430877,4170,8420,0.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1466.smt2,0.182526433,0.00051929,147523,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1467.smt2,0.716750139,0.471068242,1713,1392,0.308
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1468.smt2,0.800779076,0.38409732,11766,1444,2.037
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1469.smt2,0.376182526,0.001643495,3154,5578,0.141
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1470.smt2,0.771285476,0.001765587,1528,3409,0.112
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1471.smt2,0.092932666,0.002722857,132,8823,0.004
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1472.smt2,0.739565943,0.281125218,1805,1488,0.303
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1473.smt2,0.718976071,0.036567667,8691,2036,1.067
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1474.smt2,0.928770173,0.075594965,11339,1818,1.559
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1475.smt2,0.486922649,0.088468175,3520,2296,0.383
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1476.smt2,0.537006121,0.048577607,5334,4362,0.306
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1477.smt2,0.123539232,0.00432894,2367,681,0.869
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1478.smt2,0.001669449,0.125077825,381,94,1.013
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1479.smt2,0.427378965,0.042116712,6028,3302,0.456
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1480.smt2,0.681691708,0.000946655,3430,3810,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1481.smt2,0.760712298,0.009514293,8740,533,4.099
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1482.smt2,0.506399555,0.425154797,5467,1450,0.943
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1483.smt2,0.583750696,0.093091738,1206,1264,0.239
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1484.smt2,0.077907624,0.005946526,817,2935,0.07
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1485.smt2,0.078464107,0.000798802,279,7990,0.009
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1486.smt2,0.160823595,0.115502176,3169,1664,0.476
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1487.smt2,0.801892042,0.059234268,5176,1976,0.655
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1488.smt2,0.653867557,0.162141983,1231,1340,0.23
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1489.smt2,0.234835838,0.000688079,143324,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1490.smt2,0.520868114,0.037628363,5774,4751,0.304
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1491.smt2,0.988870339,0.003354671,8286,8044,0.258
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1492.smt2,0.736227045,0.051366755,18498,2357,1.962
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1493.smt2,0.046744574,0.000749625,309,1679,0.046
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1494.smt2,0.575959933,0.000664828,4323,5449,0.198
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1495.smt2,0.294936004,0.011820131,5619,6437,0.218
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1496.smt2,0.387312187,0.252352183,5549,1522,0.911
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1497.smt2,0.573734001,0.000592336,2364,5438,0.109
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1498.smt2,0.534780189,0.174626865,5308,1350,0.983
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1499.smt2,0.98163606,0.045039917,8518,1954,1.09
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1500.smt2,0.396772398,0.01423709,5011,7794,0.161
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1501.smt2,0.732331664,0.047420915,5003,2150,0.582
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1502.smt2,0.6065665,0.001703505,3061,3298,0.232
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1503.smt2,0.227601558,0.000571964,232416,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1504.smt2,0.271563717,0.063723937,13377,4383,0.763
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1505.smt2,0.3934335,0.159893621,3980,1522,0.654
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1506.smt2,0.634390651,0.04732391,3038,3646,0.208
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1507.smt2,0.73344463,0.003177274,5715,5424,0.263
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1508.smt2,0.820255982,0.012989764,5022,6184,0.203
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1509.smt2,0.997217585,0.01440028,11295,8726,0.324
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1510.smt2,0.357262104,0.313895825,5881,1718,0.856
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1511.smt2,0.659432387,0.002870105,4326,4865,0.222
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1512.smt2,0.625486923,0.002125794,1432,1140,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1513.smt2,0.895381191,0.436973189,9959,1530,1.627
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1514.smt2,0.213132999,0.010630942,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1515.smt2,0.25542571,0.01170477,41688,9543,1.092
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1516.smt2,0.948247078,0.012785583,7641,8015,0.238
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1517.smt2,0.515303283,0.000721875,1530,4713,0.081
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1518.smt2,0.918196995,0.053441115,9776,1891,1.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_1519.smt2,0.927657206,0.004307763,8853,7755,0.285
