case,decomp,subsolve,concil,pz3
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl908.smt2,107,451,5,573
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl909.smt2,109,343,3,462
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl910.smt2,106,387,41,538
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl911.smt2,101,462,37,605
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl912.smt2,104,123,0,229
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl913.smt2,98,405,38,550
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl914.smt2,109,162,0,273
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl915.smt2,102,114,0,220
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl916.smt2,122,582,61,778
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl917.smt2,115,544,47,719
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl918.smt2,108,191,3,98
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl919.smt2,107,128,0,239
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl920.smt2,88,105,0,198
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl921.smt2,86,511,8,611
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl922.smt2,87,526,8,629
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl924.smt2,109,155,0,267
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl925.smt2,107,683,35,835
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl926.smt2,110,168,0,284
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl927.smt2,109,98,2,210
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl928.smt2,110,384,9,510
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl929.smt2,108,142,0,253
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl930.smt2,108,147,0,260
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl931.smt2,88,109,0,201
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl932.smt2,93,129,0,226
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl933.smt2,90,416,35,552
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl934.smt2,94,388,36,526
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl935.smt2,116,1342,42,1530
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl936.smt2,111,620,8,753
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl938.smt2,111,1075,23,1229
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl940.smt2,115,1098,19,1245
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl941.smt2,112,623,44,786
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl942.smt2,111,278,3,400
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl943.smt2,114,909,13,1053
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl944.smt2,114,379,4,503
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl945.smt2,115,839,10,977
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl946.smt2,116,1107,11,1256
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl947.smt2,124,1878,49,2078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl948.smt2,123,378,5,516
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl949.smt2,120,865,8,1011
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl950.smt2,108,148,0,260
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl951.smt2,108,360,4,477
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl954.smt2,89,253,3,350
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl955.smt2,91,535,8,643
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl956.smt2,94,133,0,231
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl957.smt2,88,468,8,568
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl960.smt2,77,60,0,139
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl961.smt2,86,97,0,185
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl962.smt2,78,76,0,157
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl963.smt2,68,57,0,126
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl964.smt2,53,32,0,87
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl965.smt2,64,34,0,100
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl966.smt2,50,23,0,75
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl967.smt2,48,245,0,297
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl968.smt2,78,75,0,155
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl969.smt2,72,1321,42,1466
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl970.smt2,51,25,0,77
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl971.smt2,48,36,0,85
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl972.smt2,76,974,9,1082
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl973.smt2,72,41,0,115
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl974.smt2,73,67,0,142
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl975.smt2,53,190,3,247
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl976.smt2,56,1277,33,1387
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl977.smt2,53,29,0,84
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl978.smt2,63,48,0,113
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl979.smt2,57,259,30,348
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl980.smt2,54,522,12,600
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl981.smt2,54,27,0,83
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl982.smt2,85,95,0,182
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl983.smt2,78,67,0,147
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl985.smt2,60,196,3,261
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl986.smt2,53,35,0,89
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl987.smt2,60,37,0,98
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl988.smt2,73,59,0,134
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl989.smt2,80,72,0,154
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl990.smt2,58,52,0,112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl991.smt2,56,755,26,847
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl992.smt2,54,532,10,607
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl995.smt2,57,659,18,743
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl996.smt2,55,33,0,89
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl997.smt2,81,80,0,162
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl998.smt2,84,1041,13,1162
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl999.smt2,85,148,3,239
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/dead_dnd_sk001.smt2,35,1392,0,1455
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/dead_dnd_sk002.smt2,35,587,0,631
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/dead_dnd001.smt2,125,16973,0,17341
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/dead_dnd002.smt2,44,12050,0,12265
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk002.smt2,58,357,39,460
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk003.smt2,58,431,30,530
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk007.smt2,57,921,0,1000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk008.smt2,56,606,0,674
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk010.smt2,59,369,33,470
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk011.smt2,57,360,35,459
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn_sk017.smt2,57,2677,0,2793
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn001.smt2,58,881,431,1396
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn002.smt2,57,1097,107,1277
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn003.smt2,57,473,30,567
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn005.smt2,70,474,32,580
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn006.smt2,86,858,1046,2009
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn007.smt2,85,37038,0,37819
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn008.smt2,73,25764,0,26235
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn009.smt2,60,1129,272,1488
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn010.smt2,69,1039,383,1514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn011.smt2,63,3922,2327,6454
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn012.smt2,62,4944,253,5370
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn013.smt2,66,1185,531,1820
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn014.smt2,66,1056,884,2046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn015.smt2,65,817,1942,2879
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn016.smt2,68,982,359,1438
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_brn017.smt2,64,16437,0,16753
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk001.smt2,62,11290,0,11514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk002.smt2,59,1103,0,1185
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk003.smt2,53,1310,0,1395
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk004.smt2,64,1475,0,1553
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk005.smt2,57,1525,0,1605
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk006.smt2,56,1702,0,1774
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk007.smt2,56,1843,0,1942
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk008.smt2,59,3420,0,3514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk009.smt2,59,4477,0,4591
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk010.smt2,56,1097,0,1174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk011.smt2,63,1755,0,1834
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk012.smt2,57,5873,0,6041
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl_sk013.smt2,57,3529,0,3616
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl001.smt2,77,21053,0,21529
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl002.smt2,59,28540,0,28913
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl003.smt2,58,17129,0,17358
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl004.smt2,65,22391,0,22751
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl005.smt2,59,25464,0,25874
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl006.smt2,63,15422,0,15638
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl007.smt2,60,19000,0,19232
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl008.smt2,88,16491,0,16791
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl009.smt2,104,29301,0,29757
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl010.smt2,62,13582,0,13788
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl011.smt2,65,18186,0,18656
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl012.smt2,76,12287,0,12619
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/gensys_icl013.smt2,81,17354,0,17770
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen_sk002.smt2,113,591,49,763
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen_sk013.smt2,112,593,56,770
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen001.smt2,110,2877,445,3487
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen002.smt2,111,5330,405,5978
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen003.smt2,112,4590,395,5155
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen004.smt2,112,4948,693,5857
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen005.smt2,115,913,45,1087
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen006.smt2,116,1215,629,1992
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen007.smt2,119,898,47,1085
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen008.smt2,113,2305,894,3338
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen009.smt2,115,623,47,793
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen010.smt2,109,1341,212,1678
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen011.smt2,110,940,46,1106
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen012.smt2,114,3539,1440,5146
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen013.smt2,113,2551,2433,5189
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen014.smt2,115,1208,2053,3452
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen015.smt2,114,2771,562,3520
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen016.smt2,116,4561,1323,6094
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_nogen017.smt2,107,4591,1309,6123
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk001.smt2,39,339,32,413
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk002.smt2,39,327,31,402
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk003.smt2,40,357,27,432
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk004.smt2,40,365,29,441
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk009.smt2,40,325,30,399
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk010.smt2,39,376,28,450
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk011.smt2,39,420,37,501
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk012.smt2,40,333,30,411
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk015.smt2,38,363,34,443
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen_sk016.smt2,43,481,30,563
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen001.smt2,40,398,33,476
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen002.smt2,43,515,27,592
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen003.smt2,38,506,37,591
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen004.smt2,41,1225,69,1349
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen005.smt2,43,2775,1832,4729
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen006.smt2,79,549,33,675
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen007.smt2,79,1382,1501,3005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen008.smt2,42,909,273,1235
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen009.smt2,41,495,32,579
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen010.smt2,45,1041,653,1776
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen011.smt2,43,1812,1119,3026
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen012.smt2,45,1601,236,1897
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen013.smt2,44,1595,754,2434
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen014.smt2,46,1123,487,1690
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen015.smt2,45,4157,526,4803
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen016.smt2,51,4736,872,5729
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_repgen017.smt2,39,4887,1126,6162
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk001.smt2,33,1035,24,1103
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk002.smt2,34,1246,45,1346
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk003.smt2,34,1081,46,1175
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk004.smt2,34,805,16,865
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk005.smt2,35,743,33,828
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk006.smt2,37,823,17,885
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk007.smt2,38,2482,51,2627
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk008.smt2,36,285,35,359
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk009.smt2,36,1607,92,1755
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk010.smt2,38,247,34,322
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk011.smt2,37,71,0,110
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk012.smt2,38,5071,99,5257
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk013.smt2,33,867,16,933
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk015.smt2,36,1745,43,1838
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn_sk017.smt2,34,1655,115,1830
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn001.smt2,36,2185,57,2303
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn007.smt2,78,766,17,874
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn010.smt2,39,597,39,686
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_brn011.smt2,40,200,0,244
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk001.smt2,113,16655,0,17130
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk002.smt2,112,1709,0,1857
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk003.smt2,113,2497,0,2642
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk004.smt2,108,2332,0,2469
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk005.smt2,113,2265,0,2426
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk006.smt2,108,2328,0,2465
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk007.smt2,112,2318,0,2471
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk008.smt2,110,9802,0,10091
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk009.smt2,110,5511,0,5711
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk010.smt2,114,2229,0,2368
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk011.smt2,115,2280,0,2419
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk012.smt2,111,7402,0,7681
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen_sk013.smt2,111,4296,0,4491
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen001.smt2,115,37680,0,38162
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen002.smt2,112,8595,0,8857
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen003.smt2,111,12352,0,12728
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen004.smt2,109,13549,0,13801
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen005.smt2,109,16231,0,16588
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen006.smt2,113,17799,0,18133
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen007.smt2,111,17086,0,17433
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen008.smt2,119,26997,0,27510
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen009.smt2,124,22231,0,22806
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen010.smt2,112,15936,0,16232
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg6/iso_icl_nogen011.smt2,111,12807,0,13070
